learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
3.79E7,224.859375,0.0011237400657652574,3.79E7,99.12737994722956,98.21128445034044,98.21103068731782,97.93160343934105,3.79E7,2.7477224E7,11148.0,6893.0,6893.0,15.0,3910.629008531921,0.0,1.0197017384895894
3.8E7,226.09375,0.0011325245090928453,3.8E7,99.12882368421052,98.21424511910949,98.21397973699702,97.93503004853237,3.8E7,2.7508664E7,11162.0,6903.0,6903.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.81E7,226.828125,0.0011377592659037982,3.81E7,99.13020734908137,98.21707923034518,98.21678701170103,97.93829986370261,3.81E7,2.7553768E7,11178.0,6914.0,6914.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.82E7,227.546875,0.0011428890145099213,3.82E7,99.13156806282723,98.21987289549935,98.21957442514979,97.94154486548724,3.82E7,2.7588024E7,11193.0,6923.0,6923.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.83E7,228.28125,0.0011481396432888391,3.83E7,99.13292428198433,98.2226465596687,98.22236177777526,97.94473122389526,3.83E7,2.7637312E7,11199.0,6926.0,6926.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.84E7,229.0,0.0011532833017796906,3.84E7,99.134203125,98.22526989568283,98.22500522409024,97.94776873722894,3.84E7,2.7662832E7,11221.0,6940.0,6940.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.85E7,229.71875,0.00115843519076912,3.85E7,99.13551168831168,98.22795354783338,98.22766327370127,97.9508761422381,3.85E7,2.7707096E7,11240.0,6951.0,6951.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.86E7,230.453125,0.0011637065277318476,3.86E7,99.1369067357513,98.23080913516365,98.23051537459989,97.954163872853,3.86E7,2.7746312E7,11252.0,6957.0,6957.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.87E7,231.171875,0.0011688755203310096,3.87E7,99.13829715762273,98.23365718500348,98.23337462429033,97.95744943052124,3.87E7,2.779908E7,11274.0,6971.0,6971.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.88E7,231.890625,0.0011740520651154743,3.88E7,99.13967525773197,98.2364812135126,98.2362163685056,97.96071371537721,3.88E7,2.7839696E7,11284.0,6976.0,6976.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.89E7,232.609375,0.001179236850811221,3.89E7,99.14096915167096,98.23913559284681,98.23885322842301,97.96378921434632,3.89E7,2.7884016E7,11292.0,6980.0,6980.0,15.0,3908.078226857888,0.0,1.0196905090856576
3.9E7,233.84375,0.001188159987149347,3.9E7,99.14239487179486,98.24206003254736,98.24179135359135,97.96717415290617,3.9E7,2.7942984E7,11308.0,6991.0,6991.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.91E7,234.578125,0.0011934715914604674,3.91E7,99.14375191815856,98.24484021348835,98.24455956767022,97.97038445286833,3.91E7,2.7958264E7,11320.0,6997.0,6997.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.92E7,235.3125,0.001198788019828499,3.92E7,99.14507397959184,98.2475475936813,98.24725002964128,97.97350734443421,3.92E7,2.7983656E7,11340.0,7010.0,7010.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.93E7,236.03125,0.0012039975892467844,3.93E7,99.14647582697201,98.25043126207422,98.25013271311516,97.97687423737355,3.93E7,2.8017304E7,11351.0,7017.0,7017.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.94E7,236.734375,0.0012091005442845125,3.94E7,99.14776649746193,98.25307461391236,98.2527843030533,97.97992328425082,3.94E7,2.8053792E7,11363.0,7023.0,7023.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.95E7,237.453125,0.001214325036594852,3.95E7,99.14898987341772,98.25558105924607,98.25529580155397,97.98281568683366,3.95E7,2.809756E7,11376.0,7031.0,7031.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.96E7,238.1875,0.0012196684152392368,3.96E7,99.15029292929293,98.25825019710757,98.2579681942156,97.98589532945525,3.96E7,2.8125512E7,11389.0,7039.0,7039.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.97E7,238.90625,0.0012249018624748318,3.97E7,99.15159697732997,98.2609222375994,98.26064360152782,97.98898183966102,3.97E7,2.814572E7,11413.0,7054.0,7054.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.98E7,239.625,0.0012301472382063778,3.98E7,99.15278894472361,98.26336387083438,98.26309645823427,97.99180056201472,3.98E7,2.8209872E7,11426.0,7062.0,7062.0,15.0,3919.9713917894437,0.0,1.0196487294796626
3.99E7,240.359375,0.001235512008974588,3.99E7,99.1540350877193,98.26590915098231,98.2656430223295,97.9947148730383,3.99E7,2.8238112E7,11444.0,7074.0,7074.0,15.0,3919.9713917894437,0.0,1.0196487294796626
4.0E7,241.671875,0.0012451223161446662,4.0E7,99.15526249999999,98.2684192476411,98.26813891217832,97.99759992888677,4.0E7,2.8303512E7,11461.0,7084.0,7084.0,15.0,3918.343308865048,0.0,1.019669175342026
4.01E7,242.390625,0.0012503909419562364,4.01E7,99.15648379052368,98.27092662810595,98.27065273924771,98.00051179804441,4.01E7,2.8334912E7,11473.0,7093.0,7093.0,15.0,3918.343308865048,0.0,1.019669175342026
4.02E7,243.109375,0.0012556618600501686,4.02E7,99.15777114427861,98.2735660608028,98.27329118423596,98.00356565099369,4.02E7,2.834724E7,11483.0,7098.0,7098.0,15.0,3918.343308865048,0.0,1.019669175342026
4.03E7,243.921875,0.0012616258248777342,4.03E7,99.15896774193548,98.27602000012608,98.27576374560995,98.00640752207424,4.03E7,2.8373576E7,11496.0,7106.0,7106.0,15.0,3918.343308865048,0.0,1.019669175342026
4.04E7,244.671875,0.001267135661166524,4.04E7,99.16029455445545,98.27873386333647,98.27847384649485,98.00952916620264,4.04E7,2.839748E7,11498.0,7107.0,7107.0,15.0,3918.343308865048,0.0,1.019669175342026
4.05E7,245.390625,0.0012724194166366949,4.05E7,99.16154567901233,98.28130003157479,98.28104208210698,98.01250275964868,4.05E7,2.841628E7,11514.0,7118.0,7118.0,15.0,3918.343308865048,0.0,1.019669175342026
4.06E7,246.09375,0.0012775950002833277,4.06E7,99.16283990147782,98.28395245164687,98.2836901557963,98.01556779176617,4.06E7,2.8453072E7,11526.0,7127.0,7127.0,15.0,3918.343308865048,0.0,1.019669175342026
4.07E7,246.828125,0.001283006905157689,4.07E7,99.16406633906634,98.28646489141873,98.28620698479017,98.01846743504332,4.07E7,2.8486208E7,11543.0,7137.0,7137.0,15.0,3918.343308865048,0.0,1.019669175342026
4.08E7,247.546875,0.001288309416882436,4.08E7,99.16524019607843,98.28887340883118,98.28861118080361,98.02125882245082,4.08E7,2.8517152E7,11554.0,7144.0,7144.0,15.0,3918.343308865048,0.0,1.019669175342026
4.09E7,248.234375,0.0012933867530470413,4.09E7,99.16647432762836,98.29140408578037,98.29113194362989,98.02418832294093,4.09E7,2.8547336E7,11562.0,7148.0,7148.0,15.0,3918.343308865048,0.0,1.019669175342026
4.1E7,249.484375,0.0013026362349369779,4.1E7,99.16776097560975,98.294038203091,98.29378553165454,98.02722448480723,4.1E7,2.860288E7,11572.0,7153.0,7153.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.11E7,250.234375,0.001308190676920479,4.11E7,99.16893673965936,98.29645134427287,98.29620631343484,98.03002540566882,4.11E7,2.8627376E7,11580.0,7157.0,7157.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.12E7,250.953125,0.0013135207540472045,4.12E7,99.17014563106797,98.29893152363326,98.29866563933075,98.0329006712072,4.12E7,2.86654E7,11595.0,7166.0,7166.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.13E7,251.6875,0.0013189719049195353,4.13E7,99.1713171912833,98.30132755166939,98.30107143208173,98.03565445067647,4.13E7,2.8692784E7,11601.0,7169.0,7169.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.14E7,252.40625,0.0013243134181700757,4.14E7,99.17251207729468,98.30377704180005,98.3035161111744,98.03848672497307,4.14E7,2.8726904E7,11607.0,7172.0,7172.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.15E7,253.15625,0.0013298918975892277,4.15E7,99.17371325301205,98.30623904505627,98.30598267839883,98.04133279092986,4.15E7,2.8751264E7,11613.0,7175.0,7175.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.16E7,253.890625,0.0013353568518909426,4.16E7,99.17492548076923,98.30872311950067,98.30847128987917,98.04420395036259,4.16E7,2.876544E7,11636.0,7191.0,7191.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.17E7,254.625,0.0013408275619278566,4.17E7,99.17608633093525,98.31110047323534,98.31085155408176,98.04694623457382,4.17E7,2.8795736E7,11642.0,7194.0,7194.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.18E7,255.375,0.0013464170030137118,4.18E7,99.17728229665072,98.31355417254348,98.31330877147515,98.04978886266208,4.18E7,2.880776E7,11660.0,7206.0,7206.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.19E7,256.109375,0.0013518935934148943,4.19E7,99.17849403341289,98.31603485060168,98.31576094982175,98.05264865546816,4.19E7,2.8826688E7,11681.0,7218.0,7218.0,15.0,3921.666433664197,0.0,1.0196494470206419
4.2E7,257.359375,0.0013612302264017578,4.2E7,99.17972857142857,98.31856562111317,98.31829139882254,98.0555744471664,4.2E7,2.8872384E7,11709.0,7235.0,7235.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.21E7,258.109375,0.0013668412276052152,4.21E7,99.18093111638954,98.32103370312485,98.32074742878024,98.05843719588124,4.21E7,2.891888E7,11711.0,7236.0,7236.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.22E7,258.84375,0.0013723387982463471,4.22E7,99.18210900473935,98.32344095796078,98.32313970046314,98.06119740650396,4.22E7,2.893712E7,11724.0,7244.0,7244.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.23E7,259.59375,0.0013779568014433614,4.23E7,99.1832695035461,98.32581708802839,98.32552221860055,98.06393497257694,4.23E7,2.8954968E7,11735.0,7251.0,7251.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.24E7,260.328125,0.001383463807416977,4.24E7,99.18442216981133,98.32817795051557,98.3278700573632,98.06666012538574,4.24E7,2.8986784E7,11743.0,7255.0,7255.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.25E7,261.078125,0.0013890961250419631,4.25E7,99.1856094117647,98.3306135337696,98.33029196155961,98.06948258556898,4.25E7,2.9028744E7,11747.0,7257.0,7257.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.26E7,261.8125,0.0013946138992711598,4.26E7,99.18675117370893,98.3329478054888,98.33261814431648,98.07216252410464,4.26E7,2.9043464E7,11756.0,7263.0,7263.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.27E7,262.53125,0.00140001296948564,4.27E7,99.1878899297424,98.33528390133097,98.33493627525594,98.07486994986527,4.27E7,2.9036448E7,11779.0,7279.0,7279.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.28E7,263.28125,0.001405653670566002,4.28E7,99.18902336448599,98.33760785873734,98.33727293177789,98.0775596974878,4.28E7,2.9071952E7,11787.0,7283.0,7283.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.29E7,264.046875,0.0014114211288849933,4.29E7,99.19016083916084,98.3399302441567,98.33962801217551,98.08021815891118,4.29E7,2.9118616E7,11798.0,7290.0,7290.0,15.0,3913.5159640635798,0.0,1.0197107552201208
4.3E7,265.3125,0.001420969942280661,4.3E7,99.19126976744185,98.34220409315797,98.34189553847484,98.08285055535777,4.3E7,2.9163976E7,11804.0,7293.0,7293.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.31E7,266.03125,0.0014263928233736408,4.31E7,99.19238051044084,98.3444802453579,98.34416714510115,98.08547975072142,4.31E7,2.9164504E7,11832.0,7313.0,7313.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.32E7,266.78125,0.001432056299947565,4.32E7,99.19346296296297,98.34669645302918,98.34638126148086,98.0880334116743,4.32E7,2.9189336E7,11845.0,7321.0,7321.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.33E7,267.53125,0.0014377287342924527,4.33E7,99.19455658198615,98.34893158281932,98.34861244561067,98.09059680367668,4.33E7,2.9235504E7,11852.0,7326.0,7326.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.34E7,268.265625,0.0014432890298323607,4.34E7,99.19567511520737,98.35122209565836,98.35090990560923,98.09323988518919,4.34E7,2.926728E7,11865.0,7334.0,7334.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.35E7,269.0,0.001448854423005186,4.35E7,99.19675632183909,98.35344276894655,98.3531245955408,98.09582100365387,4.35E7,2.9294112E7,11872.0,7339.0,7339.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.36E7,269.75,0.0014545422583210493,4.36E7,99.19788532110093,98.35575627774898,98.35544981731218,98.09849523063335,4.36E7,2.931488E7,11891.0,7350.0,7350.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.37E7,270.515625,0.0014603549473880173,4.37E7,99.1990114416476,98.35806356735498,98.35774394163788,98.10116069232512,4.37E7,2.9346976E7,11893.0,7351.0,7351.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.38E7,271.265625,0.0014660557544751407,4.38E7,99.20012100456621,98.36033348814742,98.3600130544734,98.10377205104396,4.38E7,2.9381736E7,11900.0,7356.0,7356.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.39E7,272.015625,0.0014717612042052985,4.39E7,99.20126195899772,98.3626772624381,98.36235949769235,98.10649784560034,4.39E7,2.9405664E7,11904.0,7358.0,7358.0,15.0,3921.7408473879063,0.0,1.0196746604414855
4.4E7,273.3125,0.0014816301790415312,4.4E7,99.20232954545455,98.3648640676273,98.36455645405738,98.10902276440802,4.4E7,2.9415504E7,11922.0,7370.0,7370.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.41E7,274.078125,0.001487465501704719,4.41E7,99.2034739229025,98.36720782527044,98.36688399208036,98.11172530276698,4.41E7,2.9461248E7,11929.0,7375.0,7375.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.42E7,274.84375,0.001493302614900232,4.42E7,99.20459502262443,98.36951315239723,98.36918535017085,98.11441500761943,4.42E7,2.9470288E7,11947.0,7387.0,7387.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.43E7,275.609375,0.0014991422079037877,4.43E7,99.20558239277652,98.37153857414226,98.37120398500957,98.1167609596344,4.43E7,2.9482808E7,11969.0,7401.0,7401.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.44E7,276.375,0.001504992434767903,4.44E7,99.20663063063063,98.37368649686044,98.3733725459701,98.11924132581912,4.44E7,2.9536496E7,11988.0,7412.0,7412.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.45E7,277.140625,0.0015108536821207966,4.45E7,99.20767191011237,98.37581970615443,98.37552483089999,98.12170402835902,4.45E7,2.9592136E7,12001.0,7420.0,7420.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.46E7,277.875,0.0015164808563551766,4.46E7,99.20876457399103,98.37805936100446,98.37775974629702,98.12429426698695,4.46E7,2.9619304E7,12016.0,7432.0,7432.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.47E7,278.703125,0.001522832426158453,4.47E7,99.20978523489933,98.38015023801383,98.37984261595611,98.12670755644973,4.47E7,2.9647464E7,12052.0,7456.0,7456.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.48E7,279.453125,0.0015285933221780906,4.48E7,99.21090178571428,98.3824372836138,98.38213178150717,98.1293471198356,4.48E7,2.9691432E7,12054.0,7457.0,7457.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.49E7,280.21875,0.0015344810694093924,4.49E7,99.21200668151448,98.38469974808642,98.38439601875623,98.13195723294042,4.49E7,2.9725928E7,12071.0,7467.0,7467.0,15.0,3914.210040705563,0.0,1.0196818272828974
4.5E7,281.53125,0.0015445864001392496,4.5E7,99.21303111111112,98.38679936993894,98.3864794067404,98.13438491138967,4.5E7,2.9761416E7,12077.0,7470.0,7470.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.51E7,282.296875,0.0015504871453675963,4.51E7,99.21412860310421,98.3890516547962,98.38873666795155,98.13699706179708,4.51E7,2.9791552E7,12085.0,7474.0,7474.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.52E7,283.0625,0.0015563927392940973,4.52E7,99.21515265486725,98.39114812954894,98.39083454600637,98.1394130831173,4.52E7,2.9816032E7,12107.0,7488.0,7488.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.53E7,283.828125,0.001562308445766879,4.53E7,99.21624282560705,98.3933783449569,98.3930748360621,98.14197902715168,4.53E7,2.9867088E7,12113.0,7491.0,7491.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.54E7,284.59375,0.0015682346751822887,4.54E7,99.2172577092511,98.39545898682218,98.39515311991013,98.14438551623878,4.54E7,2.9920216E7,12126.0,7499.0,7499.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.55E7,285.34375,0.0015740442576417186,4.55E7,99.21827692307691,98.3975456647072,98.39724737722766,98.14679068010005,4.55E7,2.994236E7,12148.0,7513.0,7513.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.56E7,286.15625,0.001580348254679444,4.56E7,99.21930263157894,98.39964981598592,98.3993624750815,98.14922921462255,4.56E7,2.999128E7,12158.0,7518.0,7518.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.57E7,286.921875,0.001586295154443684,4.57E7,99.22039824945296,98.40189249926597,98.40161178446009,98.15181224365381,4.57E7,3.0024576E7,12176.0,7530.0,7530.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.58E7,287.671875,0.0015921248969324457,4.58E7,99.22150873362445,98.40417104003203,98.40388855113275,98.15445440539776,4.58E7,3.0046264E7,12197.0,7545.0,7545.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.59E7,288.484375,0.001598449069262845,4.59E7,99.22244226579521,98.40608344485759,98.40579205198678,98.15666167757067,4.59E7,3.0087264E7,12209.0,7551.0,7551.0,15.0,3907.2074966532796,0.0,1.0196861325172577
4.6E7,289.796875,0.0016086802732833254,4.6E7,99.22345217391305,98.40814497243913,98.40785001630873,98.15901741422375,4.6E7,3.0132128E7,12229.0,7564.0,7564.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.61E7,290.59375,0.0016149022777810595,4.61E7,99.22449023861172,98.41027000362789,98.40997046497124,98.16146408984683,4.61E7,3.0181616E7,12239.0,7569.0,7569.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.62E7,291.359375,0.0016208832467802703,4.62E7,99.22550432900434,98.41235302164137,98.41207211637033,98.16388493226658,4.62E7,3.0196584E7,12260.0,7584.0,7584.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.63E7,292.140625,0.0016269993245886232,4.63E7,99.22642980561555,98.4142472490236,98.41397739352192,98.16606797432392,4.63E7,3.0261144E7,12273.0,7592.0,7592.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.64E7,292.890625,0.0016328735780876344,4.64E7,99.2274051724138,98.4162460489494,98.41597083736227,98.16837844492426,4.64E7,3.0275672E7,12290.0,7602.0,7602.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.65E7,293.65625,0.001638876570634441,4.65E7,99.22839569892473,98.41827450420776,98.41801123982917,98.17071796653356,4.65E7,3.0307776E7,12316.0,7621.0,7621.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.66E7,294.421875,0.0016448901289065063,4.66E7,99.22936480686695,98.42025388326564,98.4200165611492,98.17298436905392,4.66E7,3.036112E7,12330.0,7631.0,7631.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.67E7,295.203125,0.0016510368110094638,4.67E7,99.23034475374732,98.4222620253345,98.42201578374949,98.17530558119545,4.67E7,3.0412568E7,12341.0,7638.0,7638.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.68E7,295.953125,0.0016569476701422702,4.68E7,99.23132692307692,98.42427652716108,98.42402163250328,98.17763890767452,4.68E7,3.0464336E7,12359.0,7647.0,7647.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.69E7,296.78125,0.0016634826658345348,4.69E7,99.23230490405118,98.42627496412233,98.42603263999014,98.179929702275,4.69E7,3.0503648E7,12378.0,7658.0,7658.0,15.0,3906.7054468535166,0.0,1.0196887207989627
4.7E7,298.09375,0.0016738428425095565,4.7E7,99.23329574468085,98.42831106041353,98.42805961849263,98.18230004511072,4.7E7,3.0511968E7,12404.0,7674.0,7674.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.71E7,298.890625,0.001680139584576763,4.71E7,99.23425902335457,98.43028600577978,98.43005267052627,98.18458607551788,4.71E7,3.0544152E7,12412.0,7678.0,7678.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.72E7,299.671875,0.001686323663484978,4.72E7,99.23521610169492,98.43224025917084,98.43201626979999,98.18682132566708,4.72E7,3.05976E7,12423.0,7685.0,7685.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.73E7,300.453125,0.0016925142131448312,4.73E7,99.236221987315,98.43430352279708,98.43408522024589,98.18921154687838,4.73E7,3.0629616E7,12449.0,7701.0,7701.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.74E7,301.234375,0.0016987105544669452,4.74E7,99.2371687763713,98.43624804037121,98.43603262626031,98.19147157370463,4.74E7,3.0658272E7,12464.0,7710.0,7710.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.75E7,301.984375,0.0017046696110951923,4.75E7,99.23808631578947,98.43812380034991,98.43791159455564,98.19362383538677,4.75E7,3.0712744E7,12471.0,7715.0,7715.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.76E7,302.75,0.0017107608642092805,4.76E7,99.23900420168067,98.44000839830419,98.43977146304903,98.19581382426763,4.76E7,3.0753384E7,12473.0,7716.0,7716.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.77E7,303.515625,0.0017168545052279824,4.77E7,99.24001257861636,98.44207357660416,98.44184520353572,98.19819595932346,4.77E7,3.076544E7,12484.0,7723.0,7723.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.78E7,304.296875,0.0017230782170857615,4.78E7,99.24099372384937,98.44408518399426,98.44386220186517,98.20052287283457,4.78E7,3.0793696E7,12505.0,7738.0,7738.0,15.0,3899.1503778994006,0.0,1.0197141375198515
4.79E7,305.125,0.001729682563713545,4.79E7,99.24189770354907,98.44593168010498,98.44571157668823,98.2026384559275,4.79E7,3.082736E7,12530.0,7755.0,7755.0,16.0,3899.1503778994006,0.0,1.0197141375198515
4.8E7,306.796875,0.001743040596775245,4.8E7,99.24279375,98.44777079321024,98.44754351896115,98.2047730073301,4.8E7,3.0884536E7,12545.0,7764.0,7764.0,16.0,3901.124162802679,0.0,1.0196844144054436
4.81E7,307.609375,0.0017495420604569114,4.81E7,99.24370686070687,98.44964235559299,98.44941722235215,98.20693752034143,4.81E7,3.0930728E7,12549.0,7766.0,7766.0,16.0,3901.124162802679,0.0,1.0196844144054436
4.82E7,308.390625,0.0017557998593676733,4.82E7,99.24465145228216,98.45158111600982,98.45134933225984,98.2091878591832,4.82E7,3.0962352E7,12557.0,7770.0,7770.0,16.0,3901.124162802679,0.0,1.0196844144054436
